YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2015,27320BHMFLROUTE,1.1001E+11,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.32093,-79.64907,NO,325,Chemicals,,,,,,,325613,,,,,,1.31521E+12,COBALT COMPOUNDS,N096,649970,YES,TRI,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,DYSTAR LP,NA
2015,27320BHMFLROUTE,1.1001E+11,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.32093,-79.64907,NO,325,Chemicals,,,,,,,325613,,,,,,1.31521E+12,FORMALDEHYDE,50000,1008,YES,TRI,NO,0,YES,R,Pounds,295,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,295,PRODUCTION,1,DYSTAR LP,NA
2015,27530STNDR308FE,1.1E+11,COOPER-STANDARD AUTOMOTIVE INC,308 FEDELON TRL,GOLDSBORO,WAYNE,NC,27530,,,35.41433,-77.98801,NO,326,Plastics and Rubber,,,,,,,326291,,,,,,1.31521E+12,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,46458,0,0,0,0,0,0,46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46473,0,0,5,46461.3,1.7,0,0,0,0,0,0,46468,,PRODUCTION,0.8,COOPER-STANDARD AUTOMOTIVE INC,109146480
2015,2865WWYNFR332EA,1.10056E+11,WAYNE FARMS LLC - NEWTON FEED MILL,332 E A ST,NEWTON,CATAWBA,NC,28658,,,35.662085,-81.219019,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,CONTINENTAL GRAIN CO,6982409
2015,28804RVCSC275AI,1.10009E+11,THERMO FISHER SCIENTIFIC,275 AIKEN RD,ASHEVILLE,BUNCOMBE,NC,28804,,,35.6849,-82.57636,NO,333,Machinery,,,,,,,333415,,,,,,1.31521E+12,COPPER,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221535,0,0,0,221535,0,0,0,0,0,0,0,0,0,0,6.86,0,0,6.86,0,0,0,0,0,221535,0,0,221541.86,,PRODUCTION,1.12,THERMO FISHER SCIENTIFIC INC,1408673
2015,28027LSMRC451EN,1.10004E+11,OILES AMERICA CORP,4510 ENTERPRISE DR NW,CONCORD,CABARRUS,NC,28027,,,35.42228,-80.65829,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,143,0,0,0,0,3656,3656,0,0,0,0,0,0,0,0,0,0,143,0,0,0,143,0,0,0,0,3656,0,0,3799,,PRODUCTION,1.12,NA,
2015,28139RVSBRRAILR,1.10001E+11,TRELLEBORG COATED SYSTEMS US INC / GRACE ADVANCED MATERIALS,715 RAILROAD AVE & HWY 74,RUTHERFORDTON,RUTHERFORD,NC,28139,,,35.37798,-81.94629,NO,313,Textiles,,,,,,,313320,,,,,,1.31521E+12,ANTIMONY COMPOUNDS,N010,649921,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,0,0,0,2055,0,0,0,0,0,0,0,2055,,PRODUCTION,1.8,TRELLEBORG INDUSTRIES,1519503
2015,28139RVSBRRAILR,1.10001E+11,TRELLEBORG COATED SYSTEMS US INC / GRACE ADVANCED MATERIALS,715 RAILROAD AVE & HWY 74,RUTHERFORDTON,RUTHERFORD,NC,28139,,,35.37798,-81.94629,NO,313,Textiles,,,,,,,313320,,,,,,1.31521E+12,"N,N-DIMETHYLFORMAMIDE",68122,4416,YES,TRI,NO,0,YES,R,Pounds,7,874,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,0,2839,0,0,0,0,0,0,0,881,0,0,881,0,0,0,2839,0,0,0,0,3720,,PRODUCTION,10,TRELLEBORG INDUSTRIES,1519503
2015,28655SGLCR307JA,1.10002E+11,SGL CARBON LLC,307 JAMESTOWN RD,MORGANTON,BURKE,NC,28655,,,35.73239,-81.73013,NO,335,Electrical Equipment,,,,,,,335991,,,,,,1.31521E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,37476,4,0.4,0,0,0,0,0,0,0,0,0,0,0,37480.4,0.0003069,0.0000031,0.00031,0,0,0,0,0,0,0,0,0,0,0,5989,0,0,0,0,0,5989.000307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000031,43469.40061,0,0,37480.4,5989.000285,0.0000217,0,0,5206,0,399011,0.0000031,447686.4003,,PRODUCTION,0.61,NA,
2015,27604MLLNC8801N,1.1E+11,MALLINCKRODT LLC,8801 CAPITAL BLVD,RALEIGH,WAKE,NC,27616,,,35.90059,-78.56164,NO,325,Chemicals,,,,,,,325411,325199,325311,,,,1.31521E+12,ANILINE,62533,3632,YES,TRI,NO,0,NO,R,Pounds,5573,2034,0,0,0,0,0,0,0,0,0,0,0,0,7607,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14454.05,0,0,0,14454.6,7607,0,0,7491,0,0,1125860,0,0,0,168149,14454.6,1315954.6,116,PRODUCTION,1.1,MALLINCKRODT LLC,47021092
2015,27260THMSB1408C,1.1E+11,THOMAS BUILT BUSES INC,1408 COURTESY RD,HIGH POINT,GUILFORD,NC,27260,,,35.94282,-80.02078,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.006357,0.075721,0,0,0,0,0,0,0,0,0,0,0,0,0.082078,0.02369,0,0.02369,0,0.001256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024946,0,438.1505,0.01,0,0,438.1605,0,0,0,0,0,0,0,0,0,0,0.130714,0,0,0.082078,0,0.024946,0,0,0,438.1605,0,0,438.267524,,PRODUCTION,1.01,DAIMLER TRUCKS N.A. LLC,9029687
2015,27893MRCNN2200F,1.1E+11,ARDAGH GLASS INC,2201 FIRESTONE PKWY,WILSON,WILSON,NC,27893,,,35.75387,-77.88017,NO,327,Nonmetallic Mineral Product,,,,,,,327213,,,,,,1.31521E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,649475,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,ARDAGH HOLDINGS USA INC,NA
2015,27804LCNCN400JE,1.1E+11,KABA ILCO CORP,400 JEFFERYS RD,ROCKY MOUNT,NASH,NC,27801,,,35.98742,-77.78704,NO,332,Fabricated Metals,,,,,,,332510,,,,,,1.31521E+12,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,25,5,0,0,0,0,0,0,0,0,0,0,0,0,30,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,68489,0,0,0,68489,0,0,0,0,0,0,0,0,0,0,130,0,0,30,0,50,0,0,15445,68489,0,0,84014,,PRODUCTION,1.13,KABA ILCO CORP,NA
2015,28655STRND114IN,1.1E+11,HEXION INC - MORGANTON FACILITY,114 IND US TRIAL BLVD,MORGANTON,BURKE,NC,28655,,,35.7305,-81.749667,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,HEXION HOLDINGS LLC,965214146
2015,27886KHNCR4047M,1.10013E+11,KEIHIN CAROLINA SYSTEM TECHNOLOGY LLC,4047 MCNAIR RD,TARBORO,EDGECOMBE,NC,27886,,,35.883976,-77.587302,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1.31521E+12,METHANOL,67561,4283,YES,TRI,NO,0,NO,R,Pounds,378,3405,0,0,0,0,0,0,0,0,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783,0,0,3783,0,0,0,0,0,0,0,0,3783,0,PRODUCTION,1,NA,
2015,28402FRTRNHWY42,1.1001E+11,FORTRON INDUSTRIES LLC,4600 HWY 421 NORTH,WILMINGTON,NEW HANOVER,NC,28401,,,34.3138,-77.9801,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,PHENOL,108952,25510,YES,TRI,NO,0,NO,R,Pounds,4923,0,5,0,0,0,0,0,0,0,0,0,0,0,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,196623,0,0,0,0,0,0,196623,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,120,201551,0,0,4928,196623,0,0,0,0,0,227,120,201898,,PRODUCTION,0.94,CELANESE CORP,11429607
2015,2740WSSCTD1SUTH,1.10046E+11,ASSOCIATED ASPHALT GREENSBORO LLC,100 S CHIMNEY ROCK RD,GREENSBORO,GUILFORD,NC,27409,,,36.07537,-79.91885,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,324121,,,,,1.31521E+12,"BENZO(G,H,I)PERYLENE",191242,40576,YES,PBT,NO,0,YES,R,Pounds,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0.49,0.1,0,0,0,0,0,0,0,0.59,,PRODUCTION,0.64,ASSOCIATED ASPHALT PARTNERS LLC,829185060
2015,2833WHNSNP451WE,1.10039E+11,CONCRETE PIPE & PRECAST LLC-DUNN PRECAST PLANT,451 WEBB RD,DUNN,HARNETT,NC,28334,,,35.34635,-78.54638,NO,327,Nonmetallic Mineral Product,,,,,,,327332,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.11,,ACTIVITY,0.88,NA,
2015,28792SLCRP700SH,1.1E+11,SELEE CORP,700 SHEPHERD ST,HENDERSONVILLE,HENDERSON,NC,28792,,,35.297787,-82.439361,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.31521E+12,STYRENE,100425,19414,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,PORVAIR CORP,153209390
2015,27828DMNNT1200W,1.10039E+11,ALLIANCE ONE INTERNATIONAL INC,8958 W MARLBORO RD,FARMVILLE,PITT,NC,27828,,,35.5903,-77.6083,NO,3122,Tobacco,,,,,,,312230,,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,1195,11486,0,0,0,0,0,0,0,0,0,0,0,0,12681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3419,0,0,0,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,0,12681,0,3419,0,0,0,0,0,0,16100,,PRODUCTION,1.02,ALLIANCE ONE INTERNATIONAL INC.,7940091
2015,27886KHNCR4047M,1.10013E+11,KEIHIN CAROLINA SYSTEM TECHNOLOGY LLC,4047 MCNAIR RD,TARBORO,EDGECOMBE,NC,27886,,,35.883976,-77.587302,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,PRODUCTION,1,NA,
2015,2821WCNCRT4MINU,1.1001E+11,CONCRETE SUPPLY CO - SOUTH PLANT,400 MINUET LN,CHARLOTTE,MECKLENBURG,NC,28217,,,35.16766,-80.88231,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0,0,0.0129,0,0,0,0,0,0,0,0,0.0129,,PRODUCTION,0.79,CONCRETE SUPPLY CO LLC,80236456
2015,27932RGLTR187PE,1.1E+11,REGULATOR MARINE INC,187 PEANUT DR,EDENTON,CHOWAN,NC,27932,,,36.08263,-76.59175,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1.31521E+12,METHYL METHACRYLATE,80626,8458,YES,TRI,NO,0,NO,R,Pounds,147,2791,0,0,0,0,0,0,0,0,0,0,0,0,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,0,0,2938,0,0,0,0,0,0,0,0,2938,,PRODUCTION,1.05,NA,
2015,27229MNTRF203MO,1.10007E+11,MOUNTAIRE FARMS INC- CANDOR FEED MILL,203 MORRIS FARM RD,CANDOR,MONTGOMERY,NC,27229,,,35.299233,-79.715983,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,MANGANESE COMPOUNDS,N450,650010,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,MOUNTAIRE FARMS INC,91812669
2015,28669HLLYFHWYNC,1.1001E+11,TYSON FARMS INC - ROARING RIVER FEED MILL,179 ROARING RIVER ROAD,ROARING RIVER,WILKES,NC,28669,,,36.2044,-81.0047,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,MANGANESE COMPOUNDS,N450,650010,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,TYSON FOODS INC,6903702
2015,27894LJRPL510EA,1.1001E+11,"BATHCRAFT, LLC..",510 E JONES ST,WILSON,WILSON,NC,27893,,,35.71958,-77.91172,NO,326,Plastics and Rubber,,,,,,,326191,,,,,,1.31521E+12,STYRENE,100425,19414,YES,TRI,NO,0,YES,R,Pounds,396,39169,0,0,0,0,0,0,0,0,0,0,0,0,39565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39565,0,0,39565,0,0,0,0,0,0,0,0,39565,,PRODUCTION,0.26,NA,
2015,28150HCHSTHWY19,1.10001E+11,CNA HOLDINGS LLC-SHELBY,2525 BLACKSBURG RD,GROVER,CLEVELAND,NC,28073,,,35.20888,-81.52833,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,ETHYLENE GLYCOL,107211,24257,YES,TRI,NO,0,NO,R,Pounds,9928,22,1598,0,0,0,0,0,0,0,0,0,0,0,11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,0,0,11548,0,0,0,0,0,0,35986,0,47534,,ACTIVITY,1.11,CELANESE CORP,170204486
2015,28792SLCRP700SH,1.1E+11,SELEE CORP,700 SHEPHERD ST,HENDERSONVILLE,HENDERSON,NC,28792,,,35.297787,-82.439361,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.31521E+12,ETHYLBENZENE,100414,19406,YES,TRI,NO,0,NO,R,Pounds,5,571,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,576,0,0,0,0,0,0,2287,0,2863,,PRODUCTION,1,PORVAIR CORP,153209390
2015,28213NCLCH6101O,1.1E+11,ROHM & HAAS CHEMICALS LLC,6101 ORR RD,CHARLOTTE,MECKLENBURG,NC,28213,,,35.262444,-80.760528,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,MALEIC ANHYDRIDE,108316,25015,YES,TRI,NO,0,NO,R,Pounds,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,224,224,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,214,0,0,3,211,0,0,0,0,0,0,224,438,,PRODUCTION,1.21,THE DOW CHEMICAL CO,1381581
2015,2813WCNCRT12148,1.10001E+11,CONCRETE SUPPLY CO - ARROWOOD,12148 NATIONS FORD RD,CHARLOTTE,MECKLENBURG,NC,28134,,,35.100276,-80.917104,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,MERCURY COMPOUNDS,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,,PRODUCTION,0.61,CONCRETE SUPPLY CO LLC,80236456
2015,27028NGRSL501SA,1.1E+11,INGERSOLL-RAND CO-MOCKSVILLE OPERATIONS,501 SANFORD AVE,MOCKSVILLE,DAVIE,NC,27028,,,35.89166,-80.56909,NO,333,Machinery,,,,,,,333912,,,,,,1.31521E+12,CHROMIUM,7440473,150060,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98219,98219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98219,0,0,98219,,PRODUCTION,1.3,INGERSOLL-RAND CO,961538865
2015,2789WBLCKC252WI,1.10044E+11,ERGON ASPHALT & EMULSIONS INC - WILSON,2520 WILCO BLVD S,WILSON,WILSON,NC,27893,,,35.69096,-77.91608,NO,324,Petroleum,,,,,,,324121,,,,,,1.31521E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.88,ERGON INC,87023743
2015,28307DPTFRDIREC,1.10064E+11,U.S. ARMY FORT BRAGG,DPW ENV. COMPLIANCE BRANCH BLDG 3-1338 REILLY RD,FORT BRAGG,CUMBERLAND,NC,28310,,,35.15705,-79.00036,YES,999,Other,,,,,,,928110,,,,,,1.31521E+12,COPPER,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,2.33,0,0,0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,0,0,0.07,0,0,2.4,,ACTIVITY,0.88,US DEPARTMENT OF DEFENSE,NA
2015,2857WFRNKD413HW,1.10044E+11,FRANK DOOR CO,413 HOWARD BLVD,NEWPORT,CARTERET,NC,28570,,,34.78899,-76.87292,NO,332,Fabricated Metals,,,,,,,332321,,,,,,1.31521E+12,DIISOCYANATES,N120,649715,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
2015,27877RSNLLWATER,1.10007E+11,RESINALL CORP,302 N WATER ST,SEVERN,NORTHAMPTON,NC,27877,,,36.51967,-77.18746,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,NAPHTHALENE,91203,13326,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,RESINALL CORP,67174680
2015,27559CHRKSSTATE,1.10007E+11,GENERAL SHALE BRICK INC MONCURE FACILITY PLANTS 24 & 25,300 BRICK PLANT RD,MONCURE,CHATHAM,NC,27559,,,35.57239,-79.03505,NO,327,Nonmetallic Mineral Product,,,,,,,327120,,,,,,1.31521E+12,HYDROGEN FLUORIDE,7664393,152371,YES,TRI,NO,0,NO,R,Pounds,0,460,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,460,0,0,0,0,0,0,51283,0,51743,,PRODUCTION,0.8,GENERAL SHALE BRICK INC,3383361
2015,2814WSCHND15SUM,1.10055E+11,SCHNEIDER ELECTRIC SALISBURY NC,105 SUMMIT PARK DRIVE,SALISBURY,ROWAN,NC,28146,,,35.63016,-80.48892,NO,335,Electrical Equipment,,,,,,,335314,,,,,,1.31521E+12,COPPER,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,27292,27292,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,5,0,0,0,27292,0,0,27312,,PRODUCTION,1.1,SCHNEIDER ELECTRIC USA INC,1288364
2015,27533PVNRT1200A,1.1E+11,"SPX FLOW TECHNOLOGY SERVICES, INC.",1200 W ASH ST,GOLDSBORO,WAYNE,NC,27530,,,35.39172,-78.01624,NO,333,Machinery,,,,,,,333241,,,,,,1.31521E+12,MANGANESE,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13783.85,13783.85,0,0,0,0,0,0,0,0,0,0,0.428,0,0,0.428,0,0,0,0,0,13783.85,0,0,13784.278,,PRODUCTION,0.9,SPXFLOW INC.,79800324
